Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS; 22490970;4;21.08.2024 12:22:37;600;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:22:42;606;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:22:47;459;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:22:52;308;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:22:57;190,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:02;129,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:07;74,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:12;57,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:17;40,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:22;31,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:27;24,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:32;19,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:37;16,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:42;13,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:23:47;11,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:32:30;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:32:35;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:32:40;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:32:45;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:32:50;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:32:55;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:00;13,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:05;204;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:10;316;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:15;327;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:20;262;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:25;179,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:30;128,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:35;74,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:40;57,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:45;40,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:50;29,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:33:55;22,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:00;18,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:05;14,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:10;12,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:15;10,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:20;9,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:25;8,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:30;7,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:35;6,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:40;5,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:45;5,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:50;5,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:34:55;4,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:00;4,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:05;4,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:10;3,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:15;3,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:20;3,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:25;3,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:30;3,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:35;3,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:40;2,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:45;2,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:50;2,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:35:55;2,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:00;2,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:05;2,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:10;2,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:15;2,3;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:20;2,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:25;2,2;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:30;2,2;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:35;2,1;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:40;2,1;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:45;2,1;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:50;2,0;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:36:55;2,0;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:00;2,0;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:05;2,0;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:10;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:15;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:20;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:25;1,9;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 12:37:30;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:22:56;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:01;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:06;1,4;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:11;1,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:16;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:21;1,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:26;1,4;µS/cm;Cond;-0,0;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:31;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:36;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:41;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:46;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:51;1,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:23:56;5,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:01;14,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:06;21,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:11;27,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:16;28,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:21;26,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:26;23,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:31;19,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:36;16,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:41;13,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:46;11,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:51;9,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:24:56;7,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:01;6,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:06;5,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:11;4,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:16;4,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:21;3,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:26;3,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:31;2,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:36;2,7;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:41;2,4;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:46;2,3;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:51;2,2;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:25:56;2,1;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:01;2,0;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:06;1,9;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:11;1,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:16;1,8;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:21;1,8;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:26;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:31;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:36;1,7;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:41;1,6;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:46;1,6;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:51;1,6;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:26:56;1,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:01;1,6;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:06;1,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:11;1,6;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:16;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:21;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:26;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:31;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:36;1,5;µS/cm;Cond;-0,1;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:41;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:46;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:51;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 14:27:56;1,5;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:08;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:13;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:18;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:23;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:28;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:33;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
Multi 3620 IDS; 22490970;4;21.08.2024 15:09:38;1,4;µS/cm;Cond;-0,1;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P; 16201702;
