Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 16:59;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:00;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;4,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;4,4;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;5,3;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;6,7;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;8,3;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;10;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;10,8;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;12,1;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;12,7;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:01;13,2;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;13,9;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;13,7;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;13,5;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;13,2;µS/cm;Cond;1,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;12,7;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;12,3;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;11,6;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;11,1;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;10,7;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;9,8;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;9,6;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:02;8,9;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;8,4;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;7,9;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;7,3;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;7,1;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;6,6;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;6,4;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;6,1;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;5,9;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;5,7;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;5,5;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;5,4;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;22.08.2024 17:03;5,3;µS/cm;Cond;1,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:42;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:43;4,1;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:44;4,2;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;4,2;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;4,2;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;4,2;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;4,2;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;4,2;µS/cm;Cond;1,8;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;1,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;2,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;2,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;3,2;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;3,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:45;0,1;µS/cm;Cond;3,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;0,1;µS/cm;Cond;3,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;0,1;µS/cm;Cond;3,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;0,1;µS/cm;Cond;4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,3;µS/cm;Cond;2,8;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,3;µS/cm;Cond;2,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:46;6,4;µS/cm;Cond;2,2;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;0,1;µS/cm;Cond;2,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;0,1;µS/cm;Cond;2,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;6,2;µS/cm;Cond;2,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;9,9;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,5;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,7;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,9;µS/cm;Cond;2,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,8;µS/cm;Cond;2,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,7;µS/cm;Cond;2,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,8;µS/cm;Cond;2,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,8;µS/cm;Cond;2,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:47;10,8;µS/cm;Cond;2,3;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;4,7;µS/cm;Cond;2,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;0,1;µS/cm;Cond;2,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;6,4;µS/cm;Cond;2,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,4;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,6;µS/cm;Cond;2,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,4;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,5;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:48;15,5;µS/cm;Cond;2,5;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;14,9;µS/cm;Cond;2,5;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;0,1;µS/cm;Cond;2,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;0,1;µS/cm;Cond;2,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;0,8;µS/cm;Cond;3,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;33;µS/cm;Cond;2,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,6;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:49;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;26,7;µS/cm;Cond;2,7;°C;Temp;AR;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;21,8;µS/cm;Cond;2,7;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;0,1;µS/cm;Cond;2,9;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;0,1;µS/cm;Cond;3,3;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
Multi 3620 IDS;22490970;4;23.08.2024 08:50;0,1;µS/cm;Cond;3,6;°C;Temp;;;C = 0,475 1/cm   Tref25   nLF;TetraCon 925-P;16201702;
